,season,round,driver,driver_points,driver_wins,driver_standings_pos
6567,2007,14,hamilton,92.0,3.0,1.0
6568,2007,14,alonso,89.0,4.0,2.0
6569,2007,14,raikkonen,74.0,3.0,3.0
6570,2007,14,massa,69.0,3.0,4.0
6571,2007,14,heidfeld,52.0,0.0,5.0
6572,2007,14,kubica,33.0,0.0,6.0
6573,2007,14,kovalainen,21.0,0.0,7.0
6574,2007,14,fisichella,17.0,0.0,8.0
6575,2007,14,rosberg,12.0,0.0,10.0
6576,2007,14,wurz,13.0,0.0,9.0
6577,2007,14,webber,8.0,0.0,11.0
6578,2007,14,coulthard,8.0,0.0,12.0
6579,2007,14,trulli,7.0,0.0,13.0
6580,2007,14,ralf_schumacher,5.0,0.0,14.0
6581,2007,14,sato,4.0,0.0,15.0
6582,2007,14,button,2.0,0.0,16.0
6583,2007,14,vettel,1.0,0.0,17.0
6584,2007,14,barrichello,0.0,0.0,18.0
6585,2007,14,speed,0.0,0.0,19.0
6586,2007,14,davidson,0.0,0.0,20.0
6587,2007,14,liuzzi,0.0,0.0,23.0
6588,2007,14,sutil,0.0,0.0,21.0
6589,2007,14,albers,0.0,0.0,22.0
6590,2007,14,yamamoto,0.0,0.0,24.0
6591,2007,15,hamilton,97.0,3.0,1.0
6592,2007,15,alonso,95.0,4.0,2.0
6593,2007,15,raikkonen,84.0,4.0,3.0
6594,2007,15,massa,77.0,3.0,4.0
6595,2007,15,heidfeld,56.0,0.0,5.0
6596,2007,15,kubica,33.0,0.0,6.0
6597,2007,15,kovalainen,22.0,0.0,7.0
6598,2007,15,fisichella,17.0,0.0,8.0
6599,2007,15,rosberg,15.0,0.0,9.0
6600,2007,15,wurz,13.0,0.0,10.0
6601,2007,15,coulthard,8.0,0.0,12.0
6602,2007,15,webber,10.0,0.0,11.0
6603,2007,15,trulli,7.0,0.0,13.0
6604,2007,15,ralf_schumacher,5.0,0.0,14.0
6605,2007,15,sato,4.0,0.0,15.0
6606,2007,15,button,2.0,0.0,16.0
6607,2007,15,sutil,0.0,0.0,22.0
6608,2007,15,vettel,1.0,0.0,17.0
6609,2007,15,barrichello,0.0,0.0,18.0
6610,2007,15,liuzzi,0.0,0.0,21.0
6611,2007,15,speed,0.0,0.0,19.0
6612,2007,15,davidson,0.0,0.0,20.0
6613,2007,15,yamamoto,0.0,0.0,24.0
6614,2007,15,albers,0.0,0.0,23.0
6615,2007,16,hamilton,107.0,4.0,1.0
6616,2007,16,alonso,95.0,4.0,2.0
6617,2007,16,raikkonen,90.0,4.0,3.0
6618,2007,16,massa,80.0,3.0,4.0
6619,2007,16,heidfeld,56.0,0.0,5.0
6620,2007,16,kubica,35.0,0.0,6.0
6621,2007,16,kovalainen,30.0,0.0,7.0
6622,2007,16,fisichella,21.0,0.0,8.0
6623,2007,16,rosberg,15.0,0.0,9.0
6624,2007,16,coulthard,13.0,0.0,11.0
6625,2007,16,wurz,13.0,0.0,10.0
6626,2007,16,webber,10.0,0.0,12.0
6627,2007,16,trulli,7.0,0.0,13.0
6628,2007,16,vettel,1.0,0.0,18.0
6629,2007,16,button,2.0,0.0,16.0
6630,2007,16,ralf_schumacher,5.0,0.0,14.0
6631,2007,16,sato,4.0,0.0,15.0
6632,2007,16,liuzzi,0.0,0.0,20.0
6633,2007,16,sutil,1.0,0.0,17.0
6634,2007,16,barrichello,0.0,0.0,19.0
6635,2007,16,speed,0.0,0.0,21.0
6636,2007,16,davidson,0.0,0.0,22.0
6637,2007,16,yamamoto,0.0,0.0,23.0
6638,2007,16,albers,0.0,0.0,24.0
6639,2007,17,raikkonen,100.0,5.0,3.0
6640,2007,17,hamilton,107.0,4.0,1.0
6641,2007,17,alonso,103.0,4.0,2.0
6642,2007,17,massa,86.0,3.0,4.0
6643,2007,17,heidfeld,58.0,0.0,5.0
6644,2007,17,kubica,35.0,0.0,6.0
6645,2007,17,kovalainen,30.0,0.0,7.0
6646,2007,17,fisichella,21.0,0.0,8.0
6647,2007,17,rosberg,15.0,0.0,9.0
6648,2007,17,coulthard,14.0,0.0,10.0
6649,2007,17,wurz,13.0,0.0,11.0
6650,2007,17,webber,10.0,0.0,12.0
6651,2007,17,trulli,7.0,0.0,13.0
6652,2007,17,vettel,6.0,0.0,14.0
6653,2007,17,button,6.0,0.0,15.0
6654,2007,17,ralf_schumacher,5.0,0.0,16.0
6655,2007,17,sato,4.0,0.0,17.0
6656,2007,17,liuzzi,3.0,0.0,18.0
6657,2007,17,sutil,1.0,0.0,19.0
6658,2007,17,barrichello,0.0,0.0,20.0
6659,2007,17,speed,0.0,0.0,21.0
6660,2007,17,nakajima,0.0,0.0,0.0
6661,2007,17,davidson,0.0,0.0,22.0
6662,2007,17,yamamoto,0.0,0.0,23.0
6663,2007,17,albers,0.0,0.0,24.0
6664,2008,1,hamilton,0.0,0.0,0.0
6665,2008,1,heidfeld,0.0,0.0,0.0
6666,2008,1,rosberg,0.0,0.0,0.0
6667,2008,1,alonso,0.0,0.0,0.0
6668,2008,1,kovalainen,0.0,0.0,0.0
6669,2008,1,nakajima,0.0,0.0,0.0
6670,2008,1,bourdais,0.0,0.0,0.0
6671,2008,1,raikkonen,0.0,0.0,0.0
6672,2008,2,hamilton,10.0,1.0,1.0
6673,2008,2,raikkonen,1.0,0.0,8.0
6674,2008,2,heidfeld,8.0,0.0,2.0
6675,2008,2,kovalainen,4.0,0.0,5.0
6676,2008,2,kubica,0.0,0.0,0.0
6677,2008,2,rosberg,6.0,0.0,3.0
6678,2008,2,alonso,5.0,0.0,4.0
6679,2008,2,trulli,0.0,0.0,0.0
6680,2008,2,nakajima,3.0,0.0,6.0
6681,2008,2,bourdais,2.0,0.0,7.0
6682,2008,2,webber,0.0,0.0,0.0
6683,2008,2,coulthard,0.0,0.0,0.0
6684,2008,2,button,0.0,0.0,0.0
6685,2008,2,piquet_jr,0.0,0.0,0.0
6686,2008,2,fisichella,0.0,0.0,0.0
6687,2008,2,barrichello,0.0,0.0,0.0
6688,2008,2,davidson,0.0,0.0,0.0
6689,2008,2,sato,0.0,0.0,0.0
6690,2008,3,raikkonen,11.0,1.0,2.0
6691,2008,3,heidfeld,11.0,0.0,3.0
6692,2008,3,hamilton,14.0,1.0,1.0
6693,2008,3,kubica,8.0,0.0,5.0
6694,2008,3,kovalainen,10.0,0.0,4.0
6695,2008,3,massa,0.0,0.0,0.0
6696,2008,3,trulli,5.0,0.0,8.0
6697,2008,3,rosberg,6.0,0.0,6.0
6698,2008,3,alonso,6.0,0.0,7.0
6699,2008,3,webber,2.0,0.0,11.0
6700,2008,3,nakajima,3.0,0.0,9.0
6701,2008,3,bourdais,2.0,0.0,10.0
6702,2008,3,coulthard,0.0,0.0,12.0
6703,2008,3,glock,0.0,0.0,0.0
6704,2008,3,button,0.0,0.0,13.0
6705,2008,3,barrichello,0.0,0.0,16.0
6706,2008,3,piquet_jr,0.0,0.0,14.0
6707,2008,3,fisichella,0.0,0.0,15.0
6708,2008,3,davidson,0.0,0.0,17.0
6709,2008,3,sato,0.0,0.0,18.0
6710,2008,3,sutil,0.0,0.0,0.0
6711,2008,4,raikkonen,19.0,1.0,1.0
6712,2008,4,hamilton,14.0,1.0,3.0
6713,2008,4,kubica,14.0,0.0,4.0
6714,2008,4,massa,10.0,1.0,6.0
6715,2008,4,heidfeld,16.0,0.0,2.0
6716,2008,4,kovalainen,14.0,0.0,5.0
6717,2008,4,trulli,8.0,0.0,7.0
6718,2008,4,webber,4.0,0.0,10.0
6719,2008,4,rosberg,7.0,0.0,8.0
6720,2008,4,alonso,6.0,0.0,9.0
6721,2008,4,nakajima,3.0,0.0,11.0
6722,2008,4,button,0.0,0.0,15.0
6723,2008,4,bourdais,2.0,0.0,12.0
6724,2008,4,glock,0.0,0.0,14.0
6725,2008,4,coulthard,0.0,0.0,13.0
6726,2008,4,fisichella,0.0,0.0,18.0
6727,2008,4,barrichello,0.0,0.0,16.0
6728,2008,4,piquet_jr,0.0,0.0,17.0
6729,2008,4,sato,0.0,0.0,20.0
6730,2008,4,davidson,0.0,0.0,19.0
6731,2008,4,sutil,0.0,0.0,21.0
6732,2008,5,raikkonen,29.0,2.0,1.0
6733,2008,5,massa,18.0,1.0,4.0
6734,2008,5,hamilton,20.0,1.0,2.0
6735,2008,5,kubica,19.0,0.0,3.0
6736,2008,5,heidfeld,16.0,0.0,5.0
6737,2008,5,kovalainen,14.0,0.0,6.0
6738,2008,5,webber,8.0,0.0,8.0
6739,2008,5,alonso,6.0,0.0,10.0
6740,2008,5,trulli,9.0,0.0,7.0
6741,2008,5,rosberg,7.0,0.0,9.0
6742,2008,5,nakajima,5.0,0.0,11.0
6743,2008,5,button,3.0,0.0,12.0
6744,2008,5,bourdais,2.0,0.0,13.0
6745,2008,5,coulthard,0.0,0.0,15.0
6746,2008,5,glock,0.0,0.0,14.0
6747,2008,5,fisichella,0.0,0.0,16.0
6748,2008,5,barrichello,0.0,0.0,17.0
6749,2008,5,piquet_jr,0.0,0.0,18.0
6750,2008,5,sato,0.0,0.0,19.0
6751,2008,5,davidson,0.0,0.0,20.0
6752,2008,5,sutil,0.0,0.0,21.0
6753,2008,5,vettel,0.0,0.0,0.0
6754,2008,6,hamilton,28.0,1.0,3.0
6755,2008,6,raikkonen,35.0,2.0,1.0
6756,2008,6,massa,28.0,2.0,2.0
6757,2008,6,kubica,24.0,0.0,4.0
6758,2008,6,heidfeld,20.0,0.0,5.0
6759,2008,6,kovalainen,14.0,0.0,6.0
6760,2008,6,webber,10.0,0.0,7.0
6761,2008,6,alonso,9.0,0.0,8.0
6762,2008,6,trulli,9.0,0.0,9.0
6763,2008,6,rosberg,8.0,0.0,10.0
6764,2008,6,nakajima,5.0,0.0,11.0
6765,2008,6,vettel,0.0,0.0,22.0
6766,2008,6,button,3.0,0.0,12.0
6767,2008,6,barrichello,0.0,0.0,17.0
6768,2008,6,bourdais,2.0,0.0,13.0
6769,2008,6,coulthard,0.0,0.0,14.0
6770,2008,6,glock,0.0,0.0,15.0
6771,2008,6,fisichella,0.0,0.0,16.0
6772,2008,6,piquet_jr,0.0,0.0,18.0
6773,2008,6,sato,0.0,0.0,19.0
6774,2008,6,davidson,0.0,0.0,20.0
6775,2008,6,sutil,0.0,0.0,21.0
6776,2008,7,kubica,32.0,0.0,4.0
6777,2008,7,hamilton,38.0,2.0,1.0
6778,2008,7,massa,34.0,2.0,3.0
6779,2008,7,raikkonen,35.0,2.0,2.0
6780,2008,7,heidfeld,20.0,0.0,5.0
6781,2008,7,kovalainen,15.0,0.0,6.0
6782,2008,7,webber,15.0,0.0,7.0
6783,2008,7,trulli,9.0,0.0,9.0
6784,2008,7,alonso,9.0,0.0,8.0
6785,2008,7,rosberg,8.0,0.0,10.0
6786,2008,7,nakajima,7.0,0.0,11.0
6787,2008,7,coulthard,0.0,0.0,16.0
6788,2008,7,glock,0.0,0.0,17.0
6789,2008,7,vettel,4.0,0.0,12.0
6790,2008,7,barrichello,3.0,0.0,14.0
6791,2008,7,button,3.0,0.0,13.0
6792,2008,7,bourdais,2.0,0.0,15.0
6793,2008,7,fisichella,0.0,0.0,18.0
6794,2008,7,piquet_jr,0.0,0.0,19.0
6795,2008,7,sato,0.0,0.0,20.0
6796,2008,7,davidson,0.0,0.0,21.0
6797,2008,7,sutil,0.0,0.0,22.0
6798,2008,8,massa,38.0,2.0,3.0
6799,2008,8,kubica,42.0,1.0,1.0
6800,2008,8,raikkonen,35.0,2.0,4.0
6801,2008,8,hamilton,38.0,2.0,2.0
6802,2008,8,heidfeld,28.0,0.0,5.0
6803,2008,8,kovalainen,15.0,0.0,6.0
6804,2008,8,trulli,12.0,0.0,8.0
6805,2008,8,webber,15.0,0.0,7.0
6806,2008,8,alonso,9.0,0.0,9.0
6807,2008,8,rosberg,8.0,0.0,10.0
6808,2008,8,nakajima,7.0,0.0,11.0
6809,2008,8,coulthard,6.0,0.0,12.0
6810,2008,8,glock,5.0,0.0,13.0
6811,2008,8,vettel,5.0,0.0,14.0
6812,2008,8,barrichello,5.0,0.0,15.0
6813,2008,8,button,3.0,0.0,16.0
6814,2008,8,piquet_jr,0.0,0.0,19.0
6815,2008,8,bourdais,2.0,0.0,17.0
6816,2008,8,fisichella,0.0,0.0,18.0
6817,2008,8,sato,0.0,0.0,20.0
6818,2008,8,davidson,0.0,0.0,21.0
6819,2008,8,sutil,0.0,0.0,22.0
6820,2008,9,hamilton,38.0,2.0,4.0
6821,2008,9,massa,48.0,3.0,1.0
6822,2008,9,raikkonen,43.0,2.0,3.0
6823,2008,9,kubica,46.0,1.0,2.0
6824,2008,9,heidfeld,28.0,0.0,5.0
6825,2008,9,kovalainen,20.0,0.0,6.0
6826,2008,9,trulli,18.0,0.0,7.0
6827,2008,9,webber,18.0,0.0,8.0
6828,2008,9,alonso,10.0,0.0,9.0
6829,2008,9,barrichello,5.0,0.0,15.0
6830,2008,9,rosberg,8.0,0.0,10.0
6831,2008,9,nakajima,7.0,0.0,11.0
6832,2008,9,coulthard,6.0,0.0,12.0
6833,2008,9,glock,5.0,0.0,13.0
6834,2008,9,vettel,5.0,0.0,14.0
6835,2008,9,button,3.0,0.0,16.0
6836,2008,9,bourdais,2.0,0.0,18.0
6837,2008,9,piquet_jr,2.0,0.0,17.0
6838,2008,9,fisichella,0.0,0.0,19.0
6839,2008,9,sato,0.0,0.0,20.0
6840,2008,9,davidson,0.0,0.0,21.0
6841,2008,9,sutil,0.0,0.0,22.0
6842,2008,10,hamilton,48.0,3.0,1.0
6843,2008,10,massa,48.0,3.0,2.0
6844,2008,10,raikkonen,48.0,2.0,3.0
6845,2008,10,kubica,46.0,1.0,4.0
6846,2008,10,heidfeld,36.0,0.0,5.0
6847,2008,10,kovalainen,24.0,0.0,6.0
6848,2008,10,trulli,20.0,0.0,7.0
6849,2008,10,webber,18.0,0.0,8.0
6850,2008,10,alonso,13.0,0.0,9.0
6851,2008,10,barrichello,11.0,0.0,10.0
6852,2008,10,piquet_jr,2.0,0.0,18.0
6853,2008,10,rosberg,8.0,0.0,11.0
6854,2008,10,nakajima,8.0,0.0,12.0
6855,2008,10,coulthard,6.0,0.0,13.0
6856,2008,10,vettel,5.0,0.0,15.0
6857,2008,10,glock,5.0,0.0,14.0
6858,2008,10,button,3.0,0.0,16.0
6859,2008,10,bourdais,2.0,0.0,17.0
6860,2008,10,fisichella,0.0,0.0,19.0
6861,2008,10,sato,0.0,0.0,20.0
6862,2008,10,sutil,0.0,0.0,22.0
6863,2008,10,davidson,0.0,0.0,21.0
6864,2008,11,hamilton,58.0,4.0,1.0
6865,2008,11,raikkonen,51.0,2.0,3.0
6866,2008,11,massa,54.0,3.0,2.0
6867,2008,11,kubica,48.0,1.0,4.0
6868,2008,11,heidfeld,41.0,0.0,5.0
6869,2008,11,kovalainen,28.0,0.0,6.0
6870,2008,11,trulli,20.0,0.0,7.0
6871,2008,11,alonso,13.0,0.0,9.0
6872,2008,11,webber,18.0,0.0,8.0
6873,2008,11,glock,5.0,0.0,16.0
6874,2008,11,piquet_jr,10.0,0.0,11.0
6875,2008,11,barrichello,11.0,0.0,10.0
6876,2008,11,rosberg,8.0,0.0,12.0
6877,2008,11,nakajima,8.0,0.0,13.0
6878,2008,11,coulthard,6.0,0.0,14.0
6879,2008,11,vettel,6.0,0.0,15.0
6880,2008,11,button,3.0,0.0,17.0
6881,2008,11,bourdais,2.0,0.0,18.0
6882,2008,11,fisichella,0.0,0.0,19.0
6883,2008,11,sato,0.0,0.0,20.0
6884,2008,11,sutil,0.0,0.0,21.0
6885,2008,11,davidson,0.0,0.0,22.0
6886,2008,12,hamilton,62.0,4.0,1.0
6887,2008,12,massa,54.0,3.0,3.0
6888,2008,12,raikkonen,57.0,2.0,2.0
6889,2008,12,kubica,49.0,1.0,4.0
6890,2008,12,kovalainen,38.0,1.0,6.0
6891,2008,12,heidfeld,41.0,0.0,5.0
6892,2008,12,trulli,22.0,0.0,7.0
6893,2008,12,alonso,18.0,0.0,8.0
6894,2008,12,webber,18.0,0.0,9.0
6895,2008,12,glock,13.0,0.0,10.0
6896,2008,12,piquet_jr,13.0,0.0,11.0
6897,2008,12,barrichello,11.0,0.0,12.0
6898,2008,12,rosberg,8.0,0.0,13.0
6899,2008,12,vettel,6.0,0.0,16.0
6900,2008,12,nakajima,8.0,0.0,14.0
6901,2008,12,coulthard,6.0,0.0,15.0
6902,2008,12,button,3.0,0.0,17.0
6903,2008,12,bourdais,2.0,0.0,18.0
6904,2008,12,fisichella,0.0,0.0,19.0
6905,2008,12,sato,0.0,0.0,20.0
6906,2008,12,sutil,0.0,0.0,21.0
6907,2008,12,davidson,0.0,0.0,22.0
6908,2008,13,hamilton,70.0,4.0,1.0
6909,2008,13,massa,64.0,4.0,2.0
6910,2008,13,kubica,55.0,1.0,4.0
6911,2008,13,raikkonen,57.0,2.0,3.0
6912,2008,13,heidfeld,41.0,0.0,6.0
6913,2008,13,kovalainen,43.0,1.0,5.0
6914,2008,13,trulli,26.0,0.0,7.0
6915,2008,13,alonso,18.0,0.0,8.0
6916,2008,13,webber,18.0,0.0,9.0
6917,2008,13,glock,15.0,0.0,10.0
6918,2008,13,piquet_jr,13.0,0.0,11.0
6919,2008,13,vettel,9.0,0.0,14.0
6920,2008,13,barrichello,11.0,0.0,12.0
6921,2008,13,rosberg,9.0,0.0,13.0
6922,2008,13,nakajima,8.0,0.0,15.0
6923,2008,13,coulthard,6.0,0.0,16.0
6924,2008,13,bourdais,2.0,0.0,18.0
6925,2008,13,button,3.0,0.0,17.0
6926,2008,13,fisichella,0.0,0.0,19.0
6927,2008,13,sutil,0.0,0.0,21.0
6928,2008,13,sato,0.0,0.0,20.0
6929,2008,13,davidson,0.0,0.0,22.0
6930,2008,14,hamilton,76.0,4.0,1.0
6931,2008,14,massa,74.0,5.0,2.0
6932,2008,14,kubica,58.0,1.0,3.0
6933,2008,14,raikkonen,57.0,2.0,4.0
6934,2008,14,heidfeld,49.0,0.0,5.0
6935,2008,14,kovalainen,43.0,1.0,6.0
6936,2008,14,alonso,23.0,0.0,8.0
6937,2008,14,trulli,26.0,0.0,7.0
6938,2008,14,vettel,13.0,0.0,12.0
6939,2008,14,webber,19.0,0.0,9.0
6940,2008,14,glock,15.0,0.0,10.0
6941,2008,14,piquet_jr,13.0,0.0,11.0
6942,2008,14,barrichello,11.0,0.0,13.0
6943,2008,14,rosberg,9.0,0.0,14.0
6944,2008,14,nakajima,8.0,0.0,15.0
6945,2008,14,coulthard,6.0,0.0,16.0
6946,2008,14,bourdais,4.0,0.0,17.0
6947,2008,14,button,3.0,0.0,18.0
6948,2008,14,fisichella,0.0,0.0,19.0
6949,2008,14,sutil,0.0,0.0,20.0
6950,2008,14,sato,0.0,0.0,21.0
6951,2008,14,davidson,0.0,0.0,22.0
6952,2008,15,hamilton,78.0,4.0,1.0
6953,2008,15,massa,77.0,5.0,2.0
6954,2008,15,kubica,64.0,1.0,3.0
6955,2008,15,raikkonen,57.0,2.0,4.0
6956,2008,15,heidfeld,53.0,0.0,5.0
6957,2008,15,kovalainen,51.0,1.0,6.0
6958,2008,15,alonso,28.0,0.0,7.0
6959,2008,15,vettel,23.0,1.0,9.0
6960,2008,15,trulli,26.0,0.0,8.0
6961,2008,15,glock,15.0,0.0,11.0
6962,2008,15,webber,20.0,0.0,10.0
6963,2008,15,rosberg,9.0,0.0,14.0
6964,2008,15,piquet_jr,13.0,0.0,12.0
6965,2008,15,barrichello,11.0,0.0,13.0
6966,2008,15,nakajima,8.0,0.0,15.0
6967,2008,15,coulthard,6.0,0.0,16.0
6968,2008,15,bourdais,4.0,0.0,17.0
6969,2008,15,button,3.0,0.0,18.0
6970,2008,15,fisichella,0.0,0.0,19.0
6971,2008,15,sutil,0.0,0.0,20.0
6972,2008,15,sato,0.0,0.0,21.0
6973,2008,15,davidson,0.0,0.0,22.0
6974,2008,16,hamilton,84.0,4.0,1.0
6975,2008,16,massa,77.0,5.0,2.0
6976,2008,16,kubica,64.0,1.0,3.0
6977,2008,16,raikkonen,57.0,2.0,4.0
6978,2008,16,heidfeld,56.0,0.0,5.0
6979,2008,16,kovalainen,51.0,1.0,6.0
6980,2008,16,alonso,38.0,1.0,7.0
6981,2008,16,vettel,27.0,1.0,8.0
6982,2008,16,trulli,26.0,0.0,9.0
6983,2008,16,webber,20.0,0.0,11.0
6984,2008,16,glock,20.0,0.0,10.0
6985,2008,16,piquet_jr,13.0,0.0,13.0
6986,2008,16,rosberg,17.0,0.0,12.0
6987,2008,16,barrichello,11.0,0.0,14.0
6988,2008,16,nakajima,9.0,0.0,15.0
6989,2008,16,coulthard,8.0,0.0,16.0
6990,2008,16,bourdais,4.0,0.0,17.0
6991,2008,16,button,3.0,0.0,18.0
6992,2008,16,fisichella,0.0,0.0,19.0
6993,2008,16,sutil,0.0,0.0,20.0
6994,2008,16,sato,0.0,0.0,21.0
6995,2008,16,davidson,0.0,0.0,22.0
6996,2008,17,hamilton,84.0,4.0,1.0
6997,2008,17,massa,79.0,5.0,2.0
6998,2008,17,kubica,72.0,1.0,3.0
6999,2008,17,raikkonen,63.0,2.0,4.0
7000,2008,17,heidfeld,56.0,0.0,5.0
7001,2008,17,alonso,48.0,2.0,7.0
7002,2008,17,kovalainen,51.0,1.0,6.0
7003,2008,17,vettel,30.0,1.0,8.0
7004,2008,17,trulli,30.0,0.0,9.0
7005,2008,17,glock,20.0,0.0,11.0
7006,2008,17,webber,21.0,0.0,10.0
7007,2008,17,piquet_jr,18.0,0.0,12.0
7008,2008,17,rosberg,17.0,0.0,13.0
7009,2008,17,barrichello,11.0,0.0,14.0
7010,2008,17,nakajima,9.0,0.0,15.0
7011,2008,17,coulthard,8.0,0.0,16.0
7012,2008,17,bourdais,4.0,0.0,17.0
7013,2008,17,button,3.0,0.0,18.0
7014,2008,17,fisichella,0.0,0.0,19.0
7015,2008,17,sutil,0.0,0.0,20.0
7016,2008,17,sato,0.0,0.0,21.0
7017,2008,17,davidson,0.0,0.0,22.0
7018,2008,18,hamilton,94.0,5.0,1.0
7019,2008,18,massa,87.0,5.0,2.0
7020,2008,18,raikkonen,69.0,2.0,4.0
7021,2008,18,kubica,75.0,1.0,3.0
7022,2008,18,alonso,53.0,2.0,6.0
7023,2008,18,heidfeld,60.0,0.0,5.0
7024,2008,18,kovalainen,51.0,1.0,7.0
7025,2008,18,vettel,30.0,1.0,8.0
7026,2008,18,trulli,30.0,0.0,9.0
7027,2008,18,glock,22.0,0.0,10.0
7028,2008,18,webber,21.0,0.0,11.0
7029,2008,18,piquet_jr,19.0,0.0,12.0
7030,2008,18,rosberg,17.0,0.0,13.0
7031,2008,18,barrichello,11.0,0.0,14.0
7032,2008,18,nakajima,9.0,0.0,15.0
7033,2008,18,coulthard,8.0,0.0,16.0
7034,2008,18,bourdais,4.0,0.0,17.0
7035,2008,18,button,3.0,0.0,18.0
7036,2008,18,fisichella,0.0,0.0,19.0
7037,2008,18,sutil,0.0,0.0,20.0
7038,2008,18,sato,0.0,0.0,21.0
7039,2008,18,davidson,0.0,0.0,22.0
7040,2009,1,button,0.0,0.0,0.0
7041,2009,1,barrichello,0.0,0.0,0.0
7042,2009,1,trulli,0.0,0.0,0.0
7043,2009,1,glock,0.0,0.0,0.0
7044,2009,1,alonso,0.0,0.0,0.0
7045,2009,1,rosberg,0.0,0.0,0.0
7046,2009,1,buemi,0.0,0.0,0.0
7047,2009,1,bourdais,0.0,0.0,0.0
7048,2009,1,sutil,0.0,0.0,0.0
7049,2009,1,heidfeld,0.0,0.0,0.0
7050,2009,1,fisichella,0.0,0.0,0.0
7051,2009,1,webber,0.0,0.0,0.0
7052,2009,1,vettel,0.0,0.0,0.0
7053,2009,1,kubica,0.0,0.0,0.0
7054,2009,1,raikkonen,0.0,0.0,0.0
7055,2009,2,button,10.0,1.0,1.0
7056,2009,2,barrichello,8.0,0.0,2.0
7057,2009,2,trulli,6.0,0.0,3.0
7058,2009,2,glock,5.0,0.0,4.0
7059,2009,2,heidfeld,0.0,0.0,10.0
7060,2009,2,alonso,4.0,0.0,5.0
7061,2009,2,rosberg,3.0,0.0,6.0
7062,2009,2,buemi,2.0,0.0,7.0
7063,2009,2,webber,0.0,0.0,12.0
7064,2009,2,hamilton,0.0,0.0,0.0
7065,2009,2,bourdais,1.0,0.0,8.0
7066,2009,2,sutil,0.0,0.0,9.0
7067,2009,2,massa,0.0,0.0,0.0
7068,2009,2,fisichella,0.0,0.0,11.0
7069,2009,2,nakajima,0.0,0.0,0.0
7070,2009,2,vettel,0.0,0.0,13.0
7071,2009,2,piquet_jr,0.0,0.0,0.0
7072,2009,2,raikkonen,0.0,0.0,15.0
7073,2009,2,kubica,0.0,0.0,14.0
7074,2009,2,kovalainen,0.0,0.0,0.0
7075,2009,3,button,15.0,2.0,1.0
7076,2009,3,barrichello,10.0,0.0,2.0
7077,2009,3,vettel,0.0,0.0,16.0
7078,2009,3,glock,8.0,0.0,4.0
7079,2009,3,webber,0.0,0.0,9.0
7080,2009,3,trulli,0.0,0.0,3.0
7081,2009,3,heidfeld,4.0,0.0,5.0
7082,2009,3,alonso,4.0,0.0,6.0
7083,2009,3,kovalainen,0.0,0.0,20.0
7084,2009,3,hamilton,1.0,0.0,10.0
7085,2009,3,rosberg,0.0,0.0,7.0
7086,2009,3,buemi,2.0,0.0,8.0
7087,2009,3,bourdais,1.0,0.0,11.0
7088,2009,3,sutil,0.0,0.0,12.0
7089,2009,3,massa,0.0,0.0,13.0
7090,2009,3,raikkonen,0.0,0.0,18.0
7091,2009,3,fisichella,0.0,0.0,14.0
7092,2009,3,nakajima,0.0,0.0,15.0
7093,2009,3,kubica,0.0,0.0,19.0
7094,2009,3,piquet_jr,0.0,0.0,17.0
7095,2009,4,button,21.0,2.0,1.0
7096,2009,4,barrichello,15.0,0.0,2.0
7097,2009,4,vettel,10.0,1.0,3.0
7098,2009,4,trulli,0.0,0.0,6.0
7099,2009,4,glock,10.0,0.0,4.0
7100,2009,4,webber,0.0,0.0,5.0
7101,2009,4,hamilton,4.0,0.0,10.0
7102,2009,4,alonso,4.0,0.0,8.0
7103,2009,4,heidfeld,4.0,0.0,7.0
7104,2009,4,kovalainen,4.0,0.0,9.0
7105,2009,4,rosberg,0.0,0.0,11.0
7106,2009,4,raikkonen,0.0,0.0,16.0
7107,2009,4,buemi,3.0,0.0,12.0
7108,2009,4,bourdais,1.0,0.0,13.0
7109,2009,4,massa,0.0,0.0,15.0
7110,2009,4,sutil,0.0,0.0,14.0
7111,2009,4,piquet_jr,0.0,0.0,20.0
7112,2009,4,fisichella,0.0,0.0,17.0
7113,2009,4,nakajima,0.0,0.0,18.0
7114,2009,4,kubica,0.0,0.0,19.0
7115,2009,5,button,31.0,3.0,1.0
7116,2009,5,barrichello,19.0,0.0,2.0
7117,2009,5,vettel,18.0,1.0,3.0
7118,2009,5,webber,0.0,0.0,6.0
7119,2009,5,trulli,0.0,0.0,4.0
7120,2009,5,glock,12.0,0.0,5.0
7121,2009,5,hamilton,9.0,0.0,7.0
7122,2009,5,alonso,5.0,0.0,8.0
7123,2009,5,heidfeld,4.0,0.0,9.0
7124,2009,5,rosberg,0.0,0.0,11.0
7125,2009,5,kovalainen,4.0,0.0,10.0
7126,2009,5,massa,0.0,0.0,15.0
7127,2009,5,raikkonen,3.0,0.0,12.0
7128,2009,5,buemi,3.0,0.0,13.0
7129,2009,5,bourdais,1.0,0.0,14.0
7130,2009,5,sutil,0.0,0.0,16.0
7131,2009,5,piquet_jr,0.0,0.0,17.0
7132,2009,5,kubica,0.0,0.0,20.0
7133,2009,5,fisichella,0.0,0.0,18.0
7134,2009,5,nakajima,0.0,0.0,19.0
7135,2009,6,button,41.0,4.0,1.0
7136,2009,6,barrichello,27.0,0.0,2.0
