,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
3217,2007,8,renault,25.0,0.0,3.0
3218,2007,8,williams,13.0,0.0,4.0
3219,2007,8,toyota,9.0,0.0,5.0
3220,2007,8,red_bull,6.0,0.0,6.0
3221,2007,8,super_aguri,4.0,0.0,7.0
3222,2007,8,honda,0.0,0.0,9.0
3223,2007,8,toro_rosso,0.0,0.0,8.0
3224,2007,8,spyker,0.0,0.0,10.0
3225,2007,8,mclaren,106.0,4.0,11.0
3226,2007,9,ferrari,89.0,4.0,1.0
3227,2007,9,bmw_sauber,48.0,0.0,2.0
3228,2007,9,renault,28.0,0.0,3.0
3229,2007,9,williams,13.0,0.0,4.0
3230,2007,9,toyota,9.0,0.0,5.0
3231,2007,9,red_bull,6.0,0.0,6.0
3232,2007,9,super_aguri,4.0,0.0,7.0
3233,2007,9,honda,1.0,0.0,8.0
3234,2007,9,toro_rosso,0.0,0.0,9.0
3235,2007,9,spyker,0.0,0.0,10.0
3236,2007,9,mclaren,114.0,4.0,11.0
3237,2007,10,ferrari,103.0,5.0,1.0
3238,2007,10,bmw_sauber,56.0,0.0,2.0
3239,2007,10,renault,31.0,0.0,3.0
3240,2007,10,williams,13.0,0.0,4.0
3241,2007,10,red_bull,6.0,0.0,6.0
3242,2007,10,toyota,9.0,0.0,5.0
3243,2007,10,super_aguri,4.0,0.0,7.0
3244,2007,10,honda,1.0,0.0,8.0
3245,2007,10,toro_rosso,0.0,0.0,9.0
3246,2007,10,spyker,0.0,0.0,10.0
3247,2007,10,mclaren,128.0,5.0,11.0
3248,2007,11,ferrari,111.0,5.0,1.0
3249,2007,11,bmw_sauber,61.0,0.0,2.0
3250,2007,11,renault,32.0,0.0,3.0
3251,2007,11,williams,18.0,0.0,4.0
3252,2007,11,red_bull,16.0,0.0,5.0
3253,2007,11,toyota,9.0,0.0,6.0
3254,2007,11,super_aguri,4.0,0.0,7.0
3255,2007,11,honda,1.0,0.0,8.0
3256,2007,11,toro_rosso,0.0,0.0,9.0
3257,2007,11,spyker,0.0,0.0,10.0
3258,2007,11,mclaren,138.0,5.0,11.0
3259,2007,12,ferrari,119.0,5.0,1.0
3260,2007,12,bmw_sauber,71.0,0.0,2.0
3261,2007,12,renault,33.0,0.0,3.0
3262,2007,12,williams,20.0,0.0,4.0
3263,2007,12,red_bull,16.0,0.0,5.0
3264,2007,12,toyota,12.0,0.0,6.0
3265,2007,12,super_aguri,4.0,0.0,7.0
3266,2007,12,honda,1.0,0.0,8.0
3267,2007,12,toro_rosso,0.0,0.0,9.0
3268,2007,12,spyker,0.0,0.0,10.0
3269,2007,12,mclaren,138.0,6.0,11.0
3270,2007,13,ferrari,137.0,6.0,1.0
3271,2007,13,bmw_sauber,77.0,0.0,2.0
3272,2007,13,renault,36.0,0.0,3.0
3273,2007,13,williams,22.0,0.0,4.0
3274,2007,13,red_bull,16.0,0.0,5.0
3275,2007,13,toyota,12.0,0.0,6.0
3276,2007,13,super_aguri,4.0,0.0,7.0
3277,2007,13,honda,1.0,0.0,8.0
3278,2007,13,toro_rosso,0.0,0.0,9.0
3279,2007,13,spyker,0.0,0.0,10.0
3280,2007,13,mclaren,148.0,6.0,11.0
3281,2007,14,ferrari,143.0,6.0,1.0
3282,2007,14,bmw_sauber,86.0,0.0,2.0
3283,2007,14,renault,38.0,0.0,3.0
3284,2007,14,williams,25.0,0.0,4.0
3285,2007,14,red_bull,16.0,0.0,5.0
3286,2007,14,toyota,12.0,0.0,6.0
3287,2007,14,super_aguri,4.0,0.0,7.0
3288,2007,14,honda,2.0,0.0,8.0
3289,2007,14,toro_rosso,0.0,0.0,9.0
3290,2007,14,spyker,0.0,0.0,10.0
3291,2007,14,mclaren,166.0,7.0,11.0
3292,2007,15,ferrari,161.0,7.0,1.0
3293,2007,15,bmw_sauber,90.0,0.0,2.0
3294,2007,15,renault,39.0,0.0,3.0
3295,2007,15,williams,28.0,0.0,4.0
3296,2007,15,red_bull,18.0,0.0,5.0
3297,2007,15,toyota,12.0,0.0,6.0
3298,2007,15,super_aguri,4.0,0.0,7.0
3299,2007,15,honda,2.0,0.0,8.0
3300,2007,15,spyker,0.0,0.0,10.0
3301,2007,15,toro_rosso,0.0,0.0,9.0
3302,2007,15,mclaren,192.0,7.0,11.0
3303,2007,16,ferrari,170.0,7.0,1.0
3304,2007,16,bmw_sauber,92.0,0.0,2.0
3305,2007,16,renault,51.0,0.0,3.0
3306,2007,16,williams,28.0,0.0,4.0
3307,2007,16,red_bull,23.0,0.0,5.0
3308,2007,16,toyota,12.0,0.0,6.0
3309,2007,16,toro_rosso,0.0,0.0,10.0
3310,2007,16,honda,2.0,0.0,8.0
3311,2007,16,super_aguri,4.0,0.0,7.0
3312,2007,16,spyker,1.0,0.0,9.0
3313,2007,16,mclaren,202.0,8.0,11.0
3314,2007,17,ferrari,186.0,8.0,1.0
3315,2007,17,bmw_sauber,94.0,0.0,2.0
3316,2007,17,renault,51.0,0.0,3.0
3317,2007,17,williams,28.0,0.0,4.0
3318,2007,17,red_bull,24.0,0.0,5.0
3319,2007,17,toyota,12.0,0.0,6.0
3320,2007,17,toro_rosso,8.0,0.0,7.0
3321,2007,17,honda,6.0,0.0,8.0
3322,2007,17,super_aguri,4.0,0.0,9.0
3323,2007,17,spyker,1.0,0.0,10.0
3324,2007,17,mclaren,210.0,8.0,11.0
3325,2008,1,mclaren,0.0,0.0,0.0
3326,2008,1,williams,0.0,0.0,0.0
3327,2008,1,bmw_sauber,0.0,0.0,0.0
3328,2008,1,renault,0.0,0.0,0.0
3329,2008,1,toro_rosso,0.0,0.0,0.0
3330,2008,1,ferrari,0.0,0.0,0.0
3331,2008,2,mclaren,14.0,1.0,1.0
3332,2008,2,bmw_sauber,8.0,0.0,3.0
3333,2008,2,ferrari,1.0,0.0,6.0
3334,2008,2,williams,9.0,0.0,2.0
3335,2008,2,renault,5.0,0.0,4.0
3336,2008,2,toyota,0.0,0.0,0.0
3337,2008,2,red_bull,0.0,0.0,0.0
3338,2008,2,toro_rosso,2.0,0.0,5.0
3339,2008,2,honda,0.0,0.0,0.0
3340,2008,2,force_india,0.0,0.0,0.0
3341,2008,2,super_aguri,0.0,0.0,0.0
3342,2008,3,bmw_sauber,19.0,0.0,2.0
3343,2008,3,ferrari,11.0,1.0,3.0
3344,2008,3,mclaren,24.0,1.0,1.0
3345,2008,3,williams,9.0,0.0,4.0
3346,2008,3,toyota,5.0,0.0,6.0
3347,2008,3,renault,6.0,0.0,5.0
3348,2008,3,red_bull,2.0,0.0,7.0
3349,2008,3,toro_rosso,2.0,0.0,8.0
3350,2008,3,honda,0.0,0.0,9.0
3351,2008,3,force_india,0.0,0.0,10.0
3352,2008,3,super_aguri,0.0,0.0,11.0
3353,2008,4,ferrari,29.0,2.0,2.0
3354,2008,4,bmw_sauber,30.0,0.0,1.0
3355,2008,4,mclaren,28.0,1.0,3.0
3356,2008,4,williams,10.0,0.0,4.0
3357,2008,4,toyota,8.0,0.0,5.0
3358,2008,4,red_bull,4.0,0.0,7.0
3359,2008,4,renault,6.0,0.0,6.0
3360,2008,4,honda,0.0,0.0,9.0
3361,2008,4,toro_rosso,2.0,0.0,8.0
3362,2008,4,force_india,0.0,0.0,10.0
3363,2008,4,super_aguri,0.0,0.0,11.0
3364,2008,5,ferrari,47.0,3.0,1.0
3365,2008,5,bmw_sauber,35.0,0.0,2.0
3366,2008,5,mclaren,34.0,1.0,3.0
3367,2008,5,williams,12.0,0.0,4.0
3368,2008,5,red_bull,8.0,0.0,6.0
3369,2008,5,toyota,9.0,0.0,5.0
3370,2008,5,renault,6.0,0.0,7.0
3371,2008,5,honda,3.0,0.0,8.0
3372,2008,5,toro_rosso,2.0,0.0,9.0
3373,2008,5,force_india,0.0,0.0,10.0
3374,2008,5,super_aguri,0.0,0.0,11.0
3375,2008,6,ferrari,63.0,4.0,1.0
3376,2008,6,mclaren,42.0,1.0,3.0
3377,2008,6,bmw_sauber,44.0,0.0,2.0
3378,2008,6,williams,13.0,0.0,4.0
3379,2008,6,red_bull,10.0,0.0,5.0
3380,2008,6,toyota,9.0,0.0,6.0
3381,2008,6,renault,9.0,0.0,7.0
3382,2008,6,toro_rosso,2.0,0.0,9.0
3383,2008,6,honda,3.0,0.0,8.0
3384,2008,6,force_india,0.0,0.0,10.0
3385,2008,6,super_aguri,0.0,0.0,11.0
3386,2008,7,ferrari,69.0,4.0,1.0
3387,2008,7,bmw_sauber,52.0,0.0,3.0
3388,2008,7,mclaren,53.0,2.0,2.0
3389,2008,7,red_bull,15.0,0.0,5.0
3390,2008,7,toyota,9.0,0.0,6.0
3391,2008,7,williams,15.0,0.0,4.0
3392,2008,7,renault,9.0,0.0,7.0
3393,2008,7,honda,6.0,0.0,9.0
3394,2008,7,toro_rosso,6.0,0.0,8.0
3395,2008,7,force_india,0.0,0.0,10.0
3396,2008,7,super_aguri,0.0,0.0,11.0
3397,2008,8,ferrari,73.0,4.0,1.0
3398,2008,8,bmw_sauber,70.0,1.0,2.0
3399,2008,8,mclaren,53.0,2.0,3.0
3400,2008,8,red_bull,21.0,0.0,4.0
3401,2008,8,toyota,17.0,0.0,5.0
3402,2008,8,williams,15.0,0.0,6.0
3403,2008,8,renault,9.0,0.0,7.0
3404,2008,8,honda,8.0,0.0,8.0
3405,2008,8,toro_rosso,7.0,0.0,9.0
3406,2008,8,force_india,0.0,0.0,10.0
3407,2008,8,super_aguri,0.0,0.0,11.0
3408,2008,9,ferrari,91.0,5.0,1.0
3409,2008,9,bmw_sauber,74.0,1.0,2.0
3410,2008,9,mclaren,58.0,2.0,3.0
3411,2008,9,toyota,23.0,0.0,5.0
3412,2008,9,red_bull,24.0,0.0,4.0
3413,2008,9,williams,15.0,0.0,6.0
3414,2008,9,renault,12.0,0.0,7.0
3415,2008,9,honda,8.0,0.0,8.0
3416,2008,9,toro_rosso,7.0,0.0,9.0
3417,2008,9,force_india,0.0,0.0,10.0
3418,2008,9,super_aguri,0.0,0.0,11.0
3419,2008,10,ferrari,96.0,5.0,1.0
3420,2008,10,bmw_sauber,82.0,1.0,2.0
3421,2008,10,mclaren,72.0,3.0,3.0
3422,2008,10,toyota,25.0,0.0,4.0
3423,2008,10,red_bull,24.0,0.0,5.0
3424,2008,10,renault,15.0,0.0,7.0
3425,2008,10,williams,16.0,0.0,6.0
3426,2008,10,honda,14.0,0.0,8.0
3427,2008,10,toro_rosso,7.0,0.0,9.0
3428,2008,10,force_india,0.0,0.0,10.0
3429,2008,10,super_aguri,0.0,0.0,11.0
3430,2008,11,ferrari,105.0,5.0,1.0
3431,2008,11,mclaren,86.0,4.0,3.0
3432,2008,11,bmw_sauber,89.0,1.0,2.0
3433,2008,11,toyota,25.0,0.0,4.0
3434,2008,11,renault,23.0,0.0,6.0
3435,2008,11,red_bull,24.0,0.0,5.0
3436,2008,11,williams,16.0,0.0,7.0
3437,2008,11,honda,14.0,0.0,8.0
3438,2008,11,toro_rosso,8.0,0.0,9.0
3439,2008,11,force_india,0.0,0.0,10.0
3440,2008,11,super_aguri,0.0,0.0,11.0
3441,2008,12,ferrari,111.0,5.0,1.0
3442,2008,12,mclaren,100.0,5.0,2.0
3443,2008,12,bmw_sauber,90.0,1.0,3.0
3444,2008,12,toyota,35.0,0.0,4.0
3445,2008,12,renault,31.0,0.0,5.0
3446,2008,12,red_bull,24.0,0.0,6.0
3447,2008,12,williams,16.0,0.0,7.0
3448,2008,12,honda,14.0,0.0,8.0
3449,2008,12,toro_rosso,8.0,0.0,9.0
3450,2008,12,force_india,0.0,0.0,10.0
3451,2008,12,super_aguri,0.0,0.0,11.0
3452,2008,13,ferrari,121.0,6.0,1.0
3453,2008,13,mclaren,113.0,5.0,2.0
3454,2008,13,bmw_sauber,96.0,1.0,3.0
3455,2008,13,toyota,41.0,0.0,4.0
3456,2008,13,renault,31.0,0.0,5.0
3457,2008,13,red_bull,24.0,0.0,6.0
3458,2008,13,williams,17.0,0.0,7.0
3459,2008,13,toro_rosso,11.0,0.0,9.0
3460,2008,13,honda,14.0,0.0,8.0
3461,2008,13,force_india,0.0,0.0,10.0
3462,2008,13,super_aguri,0.0,0.0,11.0
3463,2008,14,ferrari,131.0,7.0,1.0
3464,2008,14,mclaren,119.0,5.0,2.0
3465,2008,14,bmw_sauber,107.0,1.0,3.0
3466,2008,14,toyota,41.0,0.0,4.0
3467,2008,14,renault,36.0,0.0,5.0
3468,2008,14,toro_rosso,17.0,0.0,8.0
3469,2008,14,red_bull,25.0,0.0,6.0
3470,2008,14,williams,17.0,0.0,7.0
3471,2008,14,honda,14.0,0.0,9.0
3472,2008,14,force_india,0.0,0.0,10.0
3473,2008,14,super_aguri,0.0,0.0,11.0
3474,2008,15,mclaren,129.0,5.0,2.0
3475,2008,15,ferrari,134.0,7.0,1.0
3476,2008,15,bmw_sauber,117.0,1.0,3.0
3477,2008,15,renault,41.0,0.0,5.0
3478,2008,15,toyota,41.0,0.0,4.0
3479,2008,15,toro_rosso,27.0,1.0,6.0
3480,2008,15,red_bull,26.0,0.0,7.0
3481,2008,15,williams,17.0,0.0,8.0
3482,2008,15,honda,14.0,0.0,9.0
3483,2008,15,force_india,0.0,0.0,10.0
3484,2008,15,super_aguri,0.0,0.0,11.0
3485,2008,16,ferrari,134.0,7.0,2.0
3486,2008,16,mclaren,135.0,5.0,1.0
3487,2008,16,bmw_sauber,120.0,1.0,3.0
3488,2008,16,renault,51.0,1.0,4.0
3489,2008,16,toyota,46.0,0.0,5.0
3490,2008,16,toro_rosso,31.0,1.0,6.0
3491,2008,16,red_bull,28.0,0.0,7.0
3492,2008,16,williams,26.0,0.0,8.0
3493,2008,16,honda,14.0,0.0,9.0
3494,2008,16,force_india,0.0,0.0,10.0
3495,2008,16,super_aguri,0.0,0.0,11.0
3496,2008,17,ferrari,142.0,7.0,1.0
3497,2008,17,mclaren,135.0,5.0,2.0
3498,2008,17,bmw_sauber,128.0,1.0,3.0
3499,2008,17,renault,66.0,2.0,4.0
3500,2008,17,toyota,50.0,0.0,5.0
3501,2008,17,toro_rosso,34.0,1.0,6.0
3502,2008,17,red_bull,29.0,0.0,7.0
3503,2008,17,williams,26.0,0.0,8.0
3504,2008,17,honda,14.0,0.0,9.0
3505,2008,17,force_india,0.0,0.0,10.0
3506,2008,17,super_aguri,0.0,0.0,11.0
3507,2008,18,ferrari,156.0,7.0,1.0
3508,2008,18,mclaren,145.0,6.0,2.0
3509,2008,18,bmw_sauber,135.0,1.0,3.0
3510,2008,18,renault,72.0,2.0,4.0
3511,2008,18,toyota,52.0,0.0,5.0
3512,2008,18,toro_rosso,34.0,1.0,6.0
3513,2008,18,red_bull,29.0,0.0,7.0
3514,2008,18,williams,26.0,0.0,8.0
3515,2008,18,honda,14.0,0.0,9.0
3516,2008,18,force_india,0.0,0.0,10.0
3517,2008,18,super_aguri,0.0,0.0,11.0
3518,2009,1,brawn,0.0,0.0,0.0
3519,2009,1,toyota,0.0,0.0,0.0
3520,2009,1,renault,0.0,0.0,0.0
3521,2009,1,williams,0.0,0.0,0.0
3522,2009,1,toro_rosso,0.0,0.0,0.0
3523,2009,1,force_india,0.0,0.0,0.0
3524,2009,1,bmw_sauber,0.0,0.0,0.0
3525,2009,1,red_bull,0.0,0.0,0.0
3526,2009,1,ferrari,0.0,0.0,0.0
3527,2009,2,brawn,18.0,1.0,1.0
3528,2009,2,toyota,11.0,0.0,2.0
3529,2009,2,bmw_sauber,0.0,0.0,7.0
3530,2009,2,renault,4.0,0.0,3.0
3531,2009,2,williams,3.0,0.0,4.0
3532,2009,2,toro_rosso,3.0,0.0,5.0
3533,2009,2,red_bull,0.0,0.0,8.0
3534,2009,2,mclaren,0.0,0.0,0.0
3535,2009,2,force_india,0.0,0.0,6.0
3536,2009,2,ferrari,0.0,0.0,9.0
3537,2009,3,brawn,25.0,2.0,1.0
3538,2009,3,red_bull,0.0,0.0,7.0
3539,2009,3,toyota,0.0,0.0,2.0
3540,2009,3,mclaren,1.0,0.0,8.0
3541,2009,3,bmw_sauber,4.0,0.0,3.0
3542,2009,3,renault,4.0,0.0,4.0
3543,2009,3,toro_rosso,3.0,0.0,6.0
3544,2009,3,williams,0.0,0.0,5.0
3545,2009,3,ferrari,0.0,0.0,10.0
3546,2009,3,force_india,0.0,0.0,9.0
3547,2009,4,brawn,36.0,2.0,1.0
3548,2009,4,red_bull,0.0,1.0,2.0
3549,2009,4,toyota,0.0,0.0,3.0
3550,2009,4,mclaren,8.0,0.0,4.0
3551,2009,4,renault,4.0,0.0,6.0
3552,2009,4,bmw_sauber,4.0,0.0,5.0
3553,2009,4,toro_rosso,4.0,0.0,7.0
3554,2009,4,williams,0.0,0.0,8.0
3555,2009,4,ferrari,0.0,0.0,9.0
3556,2009,4,force_india,0.0,0.0,10.0
3557,2009,5,brawn,50.0,3.0,1.0
3558,2009,5,red_bull,0.0,1.0,2.0
3559,2009,5,toyota,0.0,0.0,3.0
3560,2009,5,mclaren,13.0,0.0,4.0
3561,2009,5,renault,5.0,0.0,5.0
3562,2009,5,bmw_sauber,4.0,0.0,6.0
3563,2009,5,ferrari,3.0,0.0,9.0
3564,2009,5,williams,0.0,0.0,8.0
3565,2009,5,toro_rosso,4.0,0.0,7.0
3566,2009,5,force_india,0.0,0.0,10.0
3567,2009,6,brawn,68.0,4.0,1.0
3568,2009,6,red_bull,0.0,1.0,2.0
3569,2009,6,toyota,0.0,0.0,3.0
3570,2009,6,ferrari,6.0,0.0,7.0
3571,2009,6,mclaren,13.0,0.0,4.0
3572,2009,6,renault,9.0,0.0,5.0
3573,2009,6,williams,0.0,0.0,8.0
3574,2009,6,bmw_sauber,6.0,0.0,6.0
3575,2009,6,toro_rosso,4.0,0.0,9.0
3576,2009,6,force_india,0.0,0.0,10.0
3577,2009,7,brawn,86.0,5.0,1.0
3578,2009,7,red_bull,0.0,1.0,2.0
3579,2009,7,toyota,0.0,0.0,3.0
3580,2009,7,ferrari,17.0,0.0,4.0
3581,2009,7,mclaren,13.0,0.0,5.0
3582,2009,7,williams,0.0,0.0,7.0
3583,2009,7,renault,11.0,0.0,6.0
3584,2009,7,bmw_sauber,6.0,0.0,8.0
3585,2009,7,toro_rosso,5.0,0.0,9.0
3586,2009,7,force_india,0.0,0.0,10.0
3587,2009,8,brawn,96.0,6.0,1.0
3588,2009,8,red_bull,0.0,1.0,2.0
3589,2009,8,toyota,0.0,0.0,3.0
3590,2009,8,ferrari,20.0,0.0,4.0
3591,2009,8,williams,0.0,0.0,6.0
3592,2009,8,mclaren,13.0,0.0,5.0
3593,2009,8,renault,11.0,0.0,7.0
3594,2009,8,bmw_sauber,8.0,0.0,8.0
3595,2009,8,toro_rosso,5.0,0.0,9.0
3596,2009,8,force_india,0.0,0.0,10.0
3597,2009,9,brawn,105.0,6.0,1.0
3598,2009,9,red_bull,0.0,2.0,2.0
3599,2009,9,toyota,0.0,0.0,3.0
3600,2009,9,ferrari,26.0,0.0,4.0
3601,2009,9,williams,0.0,0.0,5.0
3602,2009,9,mclaren,13.0,0.0,6.0
3603,2009,9,renault,11.0,0.0,7.0
3604,2009,9,bmw_sauber,8.0,0.0,8.0
3605,2009,9,toro_rosso,5.0,0.0,9.0
3606,2009,9,force_india,0.0,0.0,10.0
3607,2009,10,brawn,112.0,6.0,1.0
3608,2009,10,red_bull,0.0,3.0,2.0
3609,2009,10,ferrari,32.0,0.0,4.0
3610,2009,10,toyota,0.0,0.0,3.0
3611,2009,10,mclaren,14.0,0.0,6.0
3612,2009,10,williams,0.0,0.0,5.0
3613,2009,10,renault,13.0,0.0,7.0
3614,2009,10,bmw_sauber,8.0,0.0,8.0
3615,2009,10,toro_rosso,5.0,0.0,9.0
3616,2009,10,force_india,0.0,0.0,10.0
3617,2009,11,brawn,114.0,6.0,1.0
3618,2009,11,red_bull,0.0,3.0,2.0
3619,2009,11,ferrari,40.0,0.0,3.0
3620,2009,11,mclaren,28.0,1.0,5.0
3621,2009,11,toyota,0.0,0.0,4.0
3622,2009,11,williams,0.0,0.0,6.0
3623,2009,11,renault,13.0,0.0,7.0
3624,2009,11,bmw_sauber,8.0,0.0,8.0
3625,2009,11,toro_rosso,5.0,0.0,9.0
3626,2009,11,force_india,0.0,0.0,10.0
3627,2009,12,brawn,126.0,7.0,1.0
3628,2009,12,red_bull,0.0,3.0,2.0
3629,2009,12,ferrari,46.0,0.0,3.0
3630,2009,12,mclaren,41.0,1.0,4.0
3631,2009,12,toyota,0.0,0.0,5.0
3632,2009,12,williams,0.0,0.0,6.0
3633,2009,12,bmw_sauber,9.0,0.0,8.0
3634,2009,12,renault,16.0,0.0,7.0
3635,2009,12,force_india,0.0,0.0,10.0
3636,2009,12,toro_rosso,5.0,0.0,9.0
3637,2009,13,brawn,128.0,7.0,1.0
3638,2009,13,red_bull,0.0,3.0,2.0
3639,2009,13,ferrari,56.0,1.0,3.0
3640,2009,13,mclaren,44.0,1.0,4.0
3641,2009,13,toyota,0.0,0.0,5.0
3642,2009,13,williams,0.0,0.0,6.0
3643,2009,13,bmw_sauber,18.0,0.0,7.0
3644,2009,13,renault,16.0,0.0,8.0
3645,2009,13,force_india,8.0,0.0,9.0
3646,2009,13,toro_rosso,5.0,0.0,10.0
3647,2009,14,brawn,146.0,8.0,1.0
3648,2009,14,red_bull,0.0,3.0,2.0
3649,2009,14,ferrari,62.0,1.0,3.0
3650,2009,14,mclaren,47.0,1.0,4.0
3651,2009,14,toyota,0.0,0.0,5.0
3652,2009,14,williams,0.0,0.0,6.0
3653,2009,14,renault,20.0,0.0,8.0
3654,2009,14,bmw_sauber,20.0,0.0,7.0
3655,2009,14,force_india,13.0,0.0,9.0
3656,2009,14,toro_rosso,5.0,0.0,10.0
3657,2009,15,brawn,153.0,8.0,1.0
3658,2009,15,red_bull,0.0,3.0,2.0
3659,2009,15,ferrari,62.0,1.0,3.0
3660,2009,15,mclaren,59.0,2.0,4.0
3661,2009,15,toyota,0.0,0.0,5.0
3662,2009,15,williams,0.0,0.0,6.0
3663,2009,15,renault,26.0,0.0,7.0
3664,2009,15,bmw_sauber,21.0,0.0,8.0
3665,2009,15,force_india,13.0,0.0,9.0
3666,2009,15,toro_rosso,5.0,0.0,10.0
3667,2009,16,brawn,156.0,8.0,1.0
3668,2009,16,red_bull,0.0,4.0,2.0
3669,2009,16,mclaren,65.0,2.0,4.0
3670,2009,16,ferrari,67.0,1.0,3.0
3671,2009,16,toyota,0.0,0.0,5.0
3672,2009,16,williams,0.0,0.0,6.0
3673,2009,16,bmw_sauber,24.0,0.0,8.0
3674,2009,16,renault,26.0,0.0,7.0
3675,2009,16,force_india,13.0,0.0,9.0
3676,2009,16,toro_rosso,5.0,0.0,10.0
3677,2009,17,brawn,161.0,8.0,1.0
3678,2009,17,red_bull,0.0,5.0,2.0
3679,2009,17,mclaren,71.0,2.0,3.0
3680,2009,17,ferrari,70.0,1.0,4.0
3681,2009,17,toyota,0.0,0.0,5.0
3682,2009,17,bmw_sauber,32.0,0.0,7.0
3683,2009,17,williams,0.0,0.0,6.0
3684,2009,17,renault,26.0,0.0,8.0
3685,2009,17,force_india,13.0,0.0,9.0
3686,2009,17,toro_rosso,7.0,0.0,10.0
3687,2010,1,ferrari,0.0,0.0,0.0
3688,2010,1,mclaren,0.0,0.0,0.0
3689,2010,1,mercedes,0.0,0.0,0.0
3690,2010,1,red_bull,0.0,0.0,0.0
3691,2010,1,force_india,0.0,0.0,0.0
3692,2010,1,williams,0.0,0.0,0.0
3693,2010,1,renault,0.0,0.0,0.0
3694,2010,1,toro_rosso,0.0,0.0,0.0
3695,2010,1,lotus_racing,0.0,0.0,0.0
3696,2010,1,sauber,0.0,0.0,0.0
3697,2010,1,hrt,0.0,0.0,0.0
3698,2010,1,virgin,0.0,0.0,0.0
3699,2010,2,ferrari,43.0,1.0,1.0
3700,2010,2,mclaren,21.0,0.0,2.0
3701,2010,2,mercedes,18.0,0.0,3.0
3702,2010,2,renault,0.0,0.0,7.0
3703,2010,2,red_bull,16.0,0.0,4.0
3704,2010,2,force_india,2.0,0.0,5.0
3705,2010,2,williams,1.0,0.0,6.0
3706,2010,2,toro_rosso,0.0,0.0,8.0
3707,2010,2,sauber,0.0,0.0,10.0
3708,2010,2,lotus_racing,0.0,0.0,9.0
3709,2010,2,hrt,0.0,0.0,11.0
3710,2010,2,virgin,0.0,0.0,12.0
3711,2010,3,ferrari,70.0,1.0,1.0
3712,2010,3,mclaren,54.0,1.0,2.0
3713,2010,3,red_bull,18.0,0.0,5.0
3714,2010,3,mercedes,29.0,0.0,3.0
3715,2010,3,renault,18.0,0.0,4.0
3716,2010,3,force_india,8.0,0.0,6.0
3717,2010,3,williams,5.0,0.0,7.0
3718,2010,3,toro_rosso,0.0,0.0,8.0
3719,2010,3,sauber,0.0,0.0,9.0
3720,2010,3,lotus_racing,0.0,0.0,10.0
3721,2010,3,hrt,0.0,0.0,11.0
3722,2010,3,virgin,0.0,0.0,12.0
3723,2010,4,mclaren,66.0,1.0,2.0
3724,2010,4,ferrari,76.0,1.0,1.0
3725,2010,4,red_bull,61.0,1.0,3.0
3726,2010,4,mercedes,44.0,0.0,4.0
3727,2010,4,renault,30.0,0.0,5.0
3728,2010,4,force_india,18.0,0.0,6.0
3729,2010,4,williams,6.0,0.0,7.0
3730,2010,4,toro_rosso,2.0,0.0,8.0
3731,2010,4,sauber,0.0,0.0,9.0
3732,2010,4,lotus_racing,0.0,0.0,10.0
3733,2010,4,hrt,0.0,0.0,11.0
3734,2010,4,virgin,0.0,0.0,12.0
3735,2010,5,mclaren,109.0,2.0,1.0
3736,2010,5,ferrari,90.0,1.0,2.0
3737,2010,5,red_bull,73.0,1.0,3.0
3738,2010,5,mercedes,60.0,0.0,4.0
3739,2010,5,renault,46.0,0.0,5.0
3740,2010,5,force_india,18.0,0.0,6.0
3741,2010,5,williams,6.0,0.0,7.0
3742,2010,5,toro_rosso,2.0,0.0,8.0
3743,2010,5,sauber,0.0,0.0,9.0
3744,2010,5,lotus_racing,0.0,0.0,10.0
3745,2010,5,hrt,0.0,0.0,11.0
3746,2010,5,virgin,0.0,0.0,12.0
3747,2010,6,red_bull,113.0,2.0,3.0
3748,2010,6,ferrari,116.0,1.0,2.0
3749,2010,6,mclaren,119.0,2.0,1.0
3750,2010,6,mercedes,72.0,0.0,4.0
3751,2010,6,renault,50.0,0.0,5.0
3752,2010,6,force_india,24.0,0.0,6.0
3753,2010,6,williams,8.0,0.0,7.0
3754,2010,6,toro_rosso,3.0,0.0,8.0
3755,2010,6,sauber,0.0,0.0,9.0
3756,2010,6,lotus_racing,0.0,0.0,10.0
3757,2010,6,hrt,0.0,0.0,11.0
3758,2010,6,virgin,0.0,0.0,12.0
3759,2010,7,mclaren,129.0,2.0,3.0
3760,2010,7,red_bull,156.0,3.0,1.0
3761,2010,7,ferrari,136.0,1.0,2.0
3762,2010,7,mercedes,78.0,0.0,4.0
3763,2010,7,renault,65.0,0.0,5.0
3764,2010,7,force_india,30.0,0.0,6.0
3765,2010,7,williams,8.0,0.0,7.0
3766,2010,7,toro_rosso,4.0,0.0,8.0
3767,2010,7,sauber,0.0,0.0,9.0
3768,2010,7,lotus_racing,0.0,0.0,10.0
3769,2010,7,hrt,0.0,0.0,11.0
3770,2010,7,virgin,0.0,0.0,12.0
3771,2010,8,mclaren,172.0,3.0,1.0
3772,2010,8,red_bull,171.0,3.0,2.0
3773,2010,8,ferrari,146.0,1.0,3.0
3774,2010,8,mercedes,100.0,0.0,4.0
3775,2010,8,renault,73.0,0.0,5.0
3776,2010,8,force_india,32.0,0.0,6.0
3777,2010,8,toro_rosso,4.0,0.0,8.0
3778,2010,8,williams,8.0,0.0,7.0
3779,2010,8,sauber,1.0,0.0,9.0
